{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.1, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9967950497192546}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0000836969876818}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9984894763210683}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.000541447528496}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0024549442188997}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9934460982162184}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0004854297084442}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0000222152455658}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9993590796092965}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0023426946972251}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0015393138557713}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0003497232891168}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9971549891139662}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0004211026810543}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9989829715544037}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0002749914766549}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0006520456453771}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0000446761122241}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.002737139291813}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.996394367273144}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0012244272909594}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.000589968649265}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9994396333781715}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0000275377017767}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0010810421306782}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9965073734506691}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9951766593244292}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0002688438334066}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0005830882905664}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0000568641421497}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9989801623807935}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9990890901944639}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.000670317129645}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9991717701582611}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.001181103252321}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0009537698263546}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9996753597253245}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9973030683371414}
{'rar': 0.6, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.00020971756911}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0023968174708728}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0010495155396546}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.001313096535764}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9984667766226996}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9995742294218335}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.000389464276051}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9994832020064011}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0003779182544235}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0033144472313829}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0008915506016285}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.000508863546922}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0000882913091003}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9998172736016878}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9998842950457618}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0041306426507612}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.002994486955858}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0009180776492468}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0013583579113066}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.000552598954905}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9989082501383441}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0007598495199233}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9990228136630899}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0029585821418119}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.001287868200273}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.001703348647585}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0002873685283462}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.999048644411898}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9998503995957249}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.001531693614081}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9980407685158066}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0008678087579006}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0016411954844324}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0000172174078084}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0013115539642943}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9989149151210015}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9991018105377624}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9963975503240342}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 0.9996364597332487}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9998430517662968}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0009126280572944}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9977187610739977}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9996799303748898}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.000865671331846}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.996531111139405}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 0.9995848726698834}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9992460347290091}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0000406158097883}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0032268687669224}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0005208968912012}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.001664229773393}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0005485033294708}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0005359429849794}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0000034490229979}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.001049568962271}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.001045236894061}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9996558797656705}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9971615495054315}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0025811996282197}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9999899216057998}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9999811453409447}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0003351394288678}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0012970824874179}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0008307473469458}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.003048916896119}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9987717243223286}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0004092899170998}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.999321303023201}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0009635974089033}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.000387404403589}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0007935765221139}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.004129255084675}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9969626055181373}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.000084376814108}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0006906978081016}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9996168536781436}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0009506398697048}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0004686031930223}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9996818886756669}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9982788607224251}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0001036935561411}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.001260352596274}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.001050432594275}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.999726665398158}
{'rar': 0.6, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.001049916711898}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9986084977567683}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9983467233674128}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9998448172898039}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.001891965987327}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0000030528387134}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9973548182686249}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0019732729416606}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9956312057005365}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0030745725162653}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.000502920824366}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.001839178248162}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0009213396940828}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0022873050758396}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0015268487151174}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9977700774677203}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9988151411364762}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 0.9998837769349571}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0006422965186976}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0005877066001068}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0015564867653197}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0008696400831012}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9991449289179155}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0003521727505378}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0007039376774298}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9997208060101439}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0000939049171285}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9994852937325761}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.00046998820865}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0012054079208317}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9971916578602257}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.999053218900006}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9993305800107011}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9993610830347023}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9985579583521725}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0015164985307605}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0006646252769225}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9960292076749719}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0018764829573816}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0015387241268}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9999206462779213}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9996918395883045}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.99994944692957}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9976190309880317}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9965332756140106}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0003791003626767}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0002458976524526}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0005196855375278}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9973890330993578}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0004065582361636}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.000234130538819}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9969634967723863}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0003102840880247}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.999776202625679}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0000882913091003}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.000968733579936}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9997625259690432}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9981759452675971}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9988138679161199}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9999939405446318}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0016940185981928}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.000393283955675}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9984201040061035}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9988501375657419}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0020994441240354}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0002536254949645}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0008233258300574}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9998215351689799}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0010996545974091}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0001652087541095}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.000458964232907}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.998862082538472}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9984138220801877}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.00106688599757}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.999531321992828}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9999901033797636}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0018320732616348}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.999820921222557}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0014416528460677}
